  ELAPSED TIME: 2:12:39.235255 Simulations Completed

WRITTEN: 2017-07-02:

  RANDOM SEED = 0x4496cd4a = 1,150,733,642
alpha(0.05) method(fdr_bh)
SETTINGS AND GO-DAG VERSION:
    Multitest Params: alpha(0.05) method(fdr_bh)
    GO-DAG version:   go-basic.obo: fmt(1.2) rel(2017-06-30) 48,928 GO Terms

ASSOCIATION INFORMATION:
    GOC Validation Date: 05/19/2017 $
    Submission Date: 5/19/2017
    gaf-version: 2.0
    Project_name: Mouse Genome Informatics (MGI)
    URL: http://www.informatics.jax.org/
    Contact Email: mgi-help@jax.org
    Funding: NHGRI of US National Institutes of Health
    software version: $Revision$
    date: 05/18/2017 $

18,651 GENES  IN ASSOCIATION
17,278 GO IDs IN ASSOCIATION
18,651 GENES  IN POPULATION
22,045 population genes (user)
18,651 population genes in assc.
   85% population genes coverage in assc.
   124 study genes (user)
   124 study genes in assc.
16,308 population genes - study buffer

SIMULATION PARAMETERS:
    randomize_truenull_assc rand_rmgene5_ntn1
    perc_nulls      [100, 75, 50, 25, 0]
    num_genes_list  [4, 16, 64, 124]
    num_experiments 20
    num_sims        20


Summary of mean values and standard errors  for 20 sets of experiments

nul% #tests          fdr_actual         sensitivity         specificity        pos_pred_val        neg_pred_val
---- ------ ------------------- ------------------- ------------------- ------------------- -------------------
100%     4 0.0075 +/-0.000000 0.0000 +/-0.000000 0.9956 +/-0.000000 0.0000 +/-0.000000 1.0000 +/-0.000000 
100%    16 0.0000 +/-0.000000 0.0000 +/-0.000000 1.0000 +/-0.000000 0.0000 +/-0.000000 1.0000 +/-0.000000 
100%    64 0.0025 +/-0.000000 0.0000 +/-0.000000 0.9999 +/-0.000000 0.0000 +/-0.000000 1.0000 +/-0.000000 
100%   124 0.0150 +/-0.000000 0.0000 +/-0.000000 0.9993 +/-0.000000 0.0000 +/-0.000000 1.0000 +/-0.000000 
 75%     4 0.0079 +/-0.000000 0.0325 +/-0.000000 0.9942 +/-0.000000 0.0271 +/-0.000000 0.7575 +/-0.000000 
 75%    16 0.0081 +/-0.000000 0.1513 +/-0.000000 0.9965 +/-0.000000 0.1869 +/-0.000000 0.7854 +/-0.000000 
 75%    64 0.0894 +/-0.000000 0.9133 +/-0.000000 0.9620 +/-0.000000 0.9106 +/-0.000000 0.9725 +/-0.000000 
 75%   124 0.1784 +/-0.000000 0.9915 +/-0.000000 0.9222 +/-0.000000 0.8216 +/-0.000000 0.9970 +/-0.000000 
 50%     4 0.0104 +/-0.000000 0.1513 +/-0.000000 0.9863 +/-0.000000 0.1471 +/-0.000000 0.5717 +/-0.000000 
 50%    16 0.0310 +/-0.000000 0.7872 +/-0.000000 0.9647 +/-0.000000 0.9215 +/-0.000000 0.8493 +/-0.000000 
 50%    64 0.1013 +/-0.000000 0.9970 +/-0.000000 0.8830 +/-0.000000 0.8987 +/-0.000000 0.9967 +/-0.000000 
 50%   124 0.1374 +/-0.000000 0.9994 +/-0.000000 0.8340 +/-0.000000 0.8626 +/-0.000000 0.9993 +/-0.000000 
 25%     4 0.0063 +/-0.000000 0.2825 +/-0.000000 0.9775 +/-0.000000 0.3212 +/-0.000000 0.4081 +/-0.000000 
 25%    16 0.0313 +/-0.000000 0.9692 +/-0.000000 0.8975 +/-0.000000 0.9687 +/-0.000000 0.9235 +/-0.000000 
 25%    64 0.0595 +/-0.000000 0.9997 +/-0.000000 0.8053 +/-0.000000 0.9405 +/-0.000000 0.9990 +/-0.000000 
 25%   124 0.1097 +/-0.000000 1.0000 +/-0.000000 0.6246 +/-0.000000 0.8903 +/-0.000000 1.0000 +/-0.000000 
  0%     4 0.0000 +/-0.000000 0.5950 +/-0.000000 0.0000 +/-0.000000 0.6800 +/-0.000000 0.0000 +/-0.000000 
  0%    16 0.0000 +/-0.000000 0.9916 +/-0.000000 0.0000 +/-0.000000 1.0000 +/-0.000000 0.0000 +/-0.000000 
  0%    64 0.0000 +/-0.000000 1.0000 +/-0.000000 0.0000 +/-0.000000 1.0000 +/-0.000000 0.0000 +/-0.000000 
  0%   124 0.0000 +/-0.000000 1.0000 +/-0.000000 0.0000 +/-0.000000 1.0000 +/-0.000000 0.0000 +/-0.000000 


fdr_actual statistics:
Nul(% max) #pval #tests | # exps        | range                | 25th percentile |   median | 75th percentile |     mean | stddev
------------------------|---------------|----------------------|-----------------|----------|-----------------|----------|-------
100% 0.050     4 |            20 | 0.0000 to 0.0500     |          0.0000 |   0.0000 |          0.0000 |   0.0075 | 0.0183
100% 0.050    16 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
100% 0.050    64 |            20 | 0.0000 to 0.0500     |          0.0000 |   0.0000 |          0.0000 |   0.0025 | 0.0112
100% 0.050   124 |            20 | 0.0000 to 0.1000     |          0.0000 |   0.0000 |          0.0125 |   0.0150 | 0.0286
 75% 0.038     4 |            20 | 0.0000 to 0.0583     |          0.0000 |   0.0000 |          0.0000 |   0.0079 | 0.0176
 75% 0.038    16 |            20 | 0.0000 to 0.0400     |          0.0000 |   0.0000 |          0.0125 |   0.0081 | 0.0112
 75% 0.038    64 |            20 | 0.0411 to 0.1417     |          0.0691 |   0.0953 |          0.1107 |   0.0894 | 0.0257
 75% 0.038   124 |            20 | 0.1572 to 0.2031     |          0.1717 |   0.1782 |          0.1865 |   0.1784 | 0.0131
 50% 0.025     4 |            20 | 0.0000 to 0.0417     |          0.0000 |   0.0000 |          0.0167 |   0.0104 | 0.0148
 50% 0.025    16 |            20 | 0.0000 to 0.0659     |          0.0216 |   0.0309 |          0.0360 |   0.0310 | 0.0155
 50% 0.025    64 |            20 | 0.0729 to 0.1266     |          0.0927 |   0.0997 |          0.1091 |   0.1013 | 0.0138
 50% 0.025   124 |            20 | 0.0942 to 0.1665     |          0.1284 |   0.1422 |          0.1493 |   0.1374 | 0.0167
 25% 0.013     4 |            20 | 0.0000 to 0.0500     |          0.0000 |   0.0000 |          0.0125 |   0.0063 | 0.0118
 25% 0.013    16 |            20 | 0.0184 to 0.0597     |          0.0233 |   0.0282 |          0.0388 |   0.0313 | 0.0111
 25% 0.013    64 |            20 | 0.0437 to 0.0841     |          0.0508 |   0.0576 |          0.0647 |   0.0595 | 0.0110
 25% 0.013   124 |            20 | 0.0959 to 0.1200     |          0.1057 |   0.1110 |          0.1146 |   0.1097 | 0.0063
  0% 0.000     4 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
  0% 0.000    16 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
  0% 0.000    64 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
  0% 0.000   124 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000

sensitivity statistics:
Nul(% max) #pval #tests | # exps        | range                | 25th percentile |   median | 75th percentile |     mean | stddev
------------------------|---------------|----------------------|-----------------|----------|-----------------|----------|-------
100% 0.050     4 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
100% 0.050    16 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
100% 0.050    64 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
100% 0.050   124 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
 75% 0.038     4 |            20 | 0.0000 to 0.1000     |          0.0000 |   0.0250 |          0.0500 |   0.0325 | 0.0373
 75% 0.038    16 |            20 | 0.0375 to 0.3375     |          0.1219 |   0.1562 |          0.1688 |   0.1513 | 0.0644
 75% 0.038    64 |            20 | 0.8906 to 0.9406     |          0.9000 |   0.9094 |          0.9273 |   0.9133 | 0.0164
 75% 0.038   124 |            20 | 0.9839 to 0.9968     |          0.9887 |   0.9919 |          0.9935 |   0.9915 | 0.0037
 50% 0.025     4 |            20 | 0.0500 to 0.3500     |          0.0938 |   0.1500 |          0.2000 |   0.1513 | 0.0829
 50% 0.025    16 |            20 | 0.6687 to 0.8688     |          0.7594 |   0.7937 |          0.8266 |   0.7872 | 0.0485
 50% 0.025    64 |            20 | 0.9922 to 1.0000     |          0.9953 |   0.9969 |          0.9984 |   0.9970 | 0.0020
 50% 0.025   124 |            20 | 0.9984 to 1.0000     |          0.9992 |   0.9992 |          1.0000 |   0.9994 | 0.0006
 25% 0.013     4 |            20 | 0.1000 to 0.4167     |          0.2500 |   0.2917 |          0.3292 |   0.2825 | 0.0888
 25% 0.013    16 |            20 | 0.9542 to 0.9917     |          0.9583 |   0.9688 |          0.9760 |   0.9692 | 0.0111
 25% 0.013    64 |            20 | 0.9979 to 1.0000     |          0.9997 |   1.0000 |          1.0000 |   0.9997 | 0.0006
 25% 0.013   124 |            20 | 1.0000 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   1.0000 | 0.0000
  0% 0.000     4 |            20 | 0.4250 to 0.8000     |          0.5188 |   0.5750 |          0.6781 |   0.5950 | 0.1048
  0% 0.000    16 |            20 | 0.9812 to 1.0000     |          0.9875 |   0.9922 |          0.9945 |   0.9916 | 0.0060
  0% 0.000    64 |            20 | 0.9992 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   1.0000 | 0.0002
  0% 0.000   124 |            20 | 1.0000 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   1.0000 | 0.0000

specificity statistics:
Nul(% max) #pval #tests | # exps        | range                | 25th percentile |   median | 75th percentile |     mean | stddev
------------------------|---------------|----------------------|-----------------|----------|-----------------|----------|-------
100% 0.050     4 |            20 | 0.9625 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   0.9956 | 0.0109
100% 0.050    16 |            20 | 1.0000 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   1.0000 | 0.0000
100% 0.050    64 |            20 | 0.9977 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   0.9999 | 0.0005
100% 0.050   124 |            20 | 0.9952 to 1.0000     |          0.9997 |   1.0000 |          1.0000 |   0.9993 | 0.0015
 75% 0.038     4 |            20 | 0.9500 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   0.9942 | 0.0135
 75% 0.038    16 |            20 | 0.9833 to 1.0000     |          0.9958 |   1.0000 |          1.0000 |   0.9965 | 0.0051
 75% 0.038    64 |            20 | 0.9396 to 0.9823     |          0.9529 |   0.9594 |          0.9729 |   0.9620 | 0.0119
 75% 0.038   124 |            20 | 0.9043 to 0.9344     |          0.9184 |   0.9228 |          0.9276 |   0.9222 | 0.0082
 50% 0.025     4 |            20 | 0.9500 to 1.0000     |          0.9750 |   1.0000 |          1.0000 |   0.9863 | 0.0190
 50% 0.025    16 |            20 | 0.9187 to 1.0000     |          0.9625 |   0.9688 |          0.9750 |   0.9647 | 0.0186
 50% 0.025    64 |            20 | 0.8500 to 0.9203     |          0.8742 |   0.8844 |          0.8941 |   0.8830 | 0.0177
 50% 0.025   124 |            20 | 0.7903 to 0.8935     |          0.8192 |   0.8274 |          0.8486 |   0.8340 | 0.0236
 25% 0.013     4 |            20 | 0.8500 to 1.0000     |          0.9500 |   1.0000 |          1.0000 |   0.9775 | 0.0380
 25% 0.013    16 |            20 | 0.8000 to 0.9375     |          0.8719 |   0.9062 |          0.9250 |   0.8975 | 0.0384
 25% 0.013    64 |            20 | 0.7188 to 0.8594     |          0.7859 |   0.8125 |          0.8359 |   0.8053 | 0.0389
 25% 0.013   124 |            20 | 0.5855 to 0.6774     |          0.6056 |   0.6194 |          0.6399 |   0.6246 | 0.0239
  0% 0.000     4 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
  0% 0.000    16 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
  0% 0.000    64 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
  0% 0.000   124 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000

pos_pred_val statistics:
Nul(% max) #pval #tests | # exps        | range                | 25th percentile |   median | 75th percentile |     mean | stddev
------------------------|---------------|----------------------|-----------------|----------|-----------------|----------|-------
100% 0.050     4 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
100% 0.050    16 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
100% 0.050    64 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
100% 0.050   124 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
 75% 0.038     4 |            20 | 0.0000 to 0.0750     |          0.0000 |   0.0208 |          0.0500 |   0.0271 | 0.0289
 75% 0.038    16 |            20 | 0.0500 to 0.3900     |          0.1500 |   0.1938 |          0.2175 |   0.1869 | 0.0738
 75% 0.038    64 |            20 | 0.8583 to 0.9589     |          0.8893 |   0.9047 |          0.9309 |   0.9106 | 0.0257
 75% 0.038   124 |            20 | 0.7969 to 0.8428     |          0.8135 |   0.8218 |          0.8283 |   0.8216 | 0.0131
 50% 0.025     4 |            20 | 0.0500 to 0.3333     |          0.0813 |   0.1500 |          0.2000 |   0.1471 | 0.0799
 50% 0.025    16 |            20 | 0.8174 to 0.9844     |          0.8906 |   0.9191 |          0.9536 |   0.9215 | 0.0439
 50% 0.025    64 |            20 | 0.8734 to 0.9271     |          0.8909 |   0.9003 |          0.9073 |   0.8987 | 0.0138
 50% 0.025   124 |            20 | 0.8335 to 0.9058     |          0.8507 |   0.8578 |          0.8716 |   0.8626 | 0.0167
 25% 0.013     4 |            20 | 0.1375 to 0.4875     |          0.2781 |   0.3500 |          0.3906 |   0.3212 | 0.1008
 25% 0.013    16 |            20 | 0.9403 to 0.9816     |          0.9612 |   0.9718 |          0.9767 |   0.9687 | 0.0111
 25% 0.013    64 |            20 | 0.9159 to 0.9563     |          0.9353 |   0.9424 |          0.9492 |   0.9405 | 0.0110
 25% 0.013   124 |            20 | 0.8800 to 0.9041     |          0.8854 |   0.8890 |          0.8943 |   0.8903 | 0.0063
  0% 0.000     4 |            20 | 0.5000 to 0.9000     |          0.5875 |   0.7000 |          0.7500 |   0.6800 | 0.1163
  0% 0.000    16 |            20 | 1.0000 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   1.0000 | 0.0000
  0% 0.000    64 |            20 | 1.0000 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   1.0000 | 0.0000
  0% 0.000   124 |            20 | 1.0000 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   1.0000 | 0.0000

neg_pred_val statistics:
Nul(% max) #pval #tests | # exps        | range                | 25th percentile |   median | 75th percentile |     mean | stddev
------------------------|---------------|----------------------|-----------------|----------|-----------------|----------|-------
100% 0.050     4 |            20 | 1.0000 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   1.0000 | 0.0000
100% 0.050    16 |            20 | 1.0000 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   1.0000 | 0.0000
100% 0.050    64 |            20 | 1.0000 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   1.0000 | 0.0000
100% 0.050   124 |            20 | 1.0000 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   1.0000 | 0.0000
 75% 0.038     4 |            20 | 0.7500 to 0.7750     |          0.7500 |   0.7500 |          0.7625 |   0.7575 | 0.0094
 75% 0.038    16 |            20 | 0.7587 to 0.8313     |          0.7789 |   0.7853 |          0.7897 |   0.7854 | 0.0156
 75% 0.038    64 |            20 | 0.9657 to 0.9800     |          0.9685 |   0.9715 |          0.9765 |   0.9725 | 0.0048
 75% 0.038   124 |            20 | 0.9944 to 0.9989     |          0.9960 |   0.9972 |          0.9977 |   0.9970 | 0.0013
 50% 0.025     4 |            20 | 0.5000 to 0.6750     |          0.5438 |   0.5750 |          0.6000 |   0.5717 | 0.0435
 50% 0.025    16 |            20 | 0.7859 to 0.9076     |          0.8290 |   0.8467 |          0.8652 |   0.8493 | 0.0284
 50% 0.025    64 |            20 | 0.9917 to 1.0000     |          0.9950 |   0.9966 |          0.9985 |   0.9967 | 0.0022
 50% 0.025   124 |            20 | 0.9982 to 1.0000     |          0.9991 |   0.9991 |          1.0000 |   0.9993 | 0.0007
 25% 0.013     4 |            20 | 0.2875 to 0.5125     |          0.3813 |   0.4187 |          0.4406 |   0.4081 | 0.0622
 25% 0.013    16 |            20 | 0.8783 to 0.9775     |          0.9050 |   0.9208 |          0.9452 |   0.9235 | 0.0267
 25% 0.013    64 |            20 | 0.9933 to 1.0000     |          0.9992 |   1.0000 |          1.0000 |   0.9990 | 0.0020
 25% 0.013   124 |            20 | 1.0000 to 1.0000     |          1.0000 |   1.0000 |          1.0000 |   1.0000 | 0.0000
  0% 0.000     4 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
  0% 0.000    16 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
  0% 0.000    64 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
  0% 0.000   124 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
  ELAPSED TIME: 2:12:42.770437 Simulations complete. Reports and plots generated.
