  ELAPSED TIME: 2:11:20.637901 Simulations Completed

WRITTEN: 2017-07-16:

  RANDOM SEED = 0x34f989fc = 888,769,020
alpha(0.05) method(fdr_bh)
SETTINGS AND GO-DAG VERSION:
    Multitest Params: alpha(0.05) method(fdr_bh)
    GO-DAG version:   go-basic.obo: fmt(1.2) rel(2017-06-30) 48,928 GO Terms

ASSOCIATION INFORMATION:
    GOC Validation Date: 05/19/2017 $
    Submission Date: 5/19/2017
    gaf-version: 2.0
    Project_name: Mouse Genome Informatics (MGI)
    URL: http://www.informatics.jax.org/
    Contact Email: mgi-help@jax.org
    Funding: NHGRI of US National Institutes of Health
    software version: $Revision$
    date: 05/18/2017 $

18,647 GENES  IN ASSOCIATION
17,276 GO IDs IN ASSOCIATION
18,647 GENES  IN POPULATION
22,025 population genes (user)
18,647 population genes in assc.
   85% population genes coverage in assc.
   124 study genes (user)
   124 study genes in assc.
16,305 population genes - study buffer

TITLE: Assc: TN=Orig (View Enriched)
SIMULATION PARAMETERS:
    randomize_truenull_assc orig_noprune_enriched_ntn2
    perc_nulls      [100, 75, 50, 25, 0]
    num_genes_list  [4, 16, 64, 124]
    num_experiments 20
    num_sims        20


Summary of mean values and standard errors  for 20 sets of experiments

nul% #tests          fdr_actual         sensitivity         specificity        pos_pred_val        neg_pred_val
---- ------ ------------------- ------------------- ------------------- ------------------- -------------------
100%      4  0.0000 +/-0.000000  0.0000 +/-0.000000  1.0000 +/-0.000000  0.0000 +/-0.000000  1.0000 +/-0.000000
100%     16  0.0025 +/-0.000000  0.0000 +/-0.000000  0.9997 +/-0.000000  0.0000 +/-0.000000  1.0000 +/-0.000000
100%     64  0.0050 +/-0.000000  0.0000 +/-0.000000  0.9997 +/-0.000000  0.0000 +/-0.000000  1.0000 +/-0.000000
100%    124  0.0100 +/-0.000000  0.0000 +/-0.000000  0.9997 +/-0.000000  0.0000 +/-0.000000  1.0000 +/-0.000000
 75%      4  0.0013 +/-0.000000  0.0025 +/-0.000000  0.9992 +/-0.000000  0.0013 +/-0.000000  0.7506 +/-0.000000
 75%     16  0.0033 +/-0.000000  0.0750 +/-0.000000  0.9990 +/-0.000000  0.0917 +/-0.000000  0.7676 +/-0.000000
 75%     64  0.0012 +/-0.000000  0.7375 +/-0.000000  0.9996 +/-0.000000  0.9988 +/-0.000000  0.9215 +/-0.000000
 75%    124  0.0018 +/-0.000000  0.8898 +/-0.000000  0.9994 +/-0.000000  0.9982 +/-0.000000  0.9651 +/-0.000000
 50%      4  0.0038 +/-0.000000  0.0163 +/-0.000000  0.9963 +/-0.000000  0.0163 +/-0.000000  0.5062 +/-0.000000
 50%     16  0.0037 +/-0.000000  0.4906 +/-0.000000  0.9975 +/-0.000000  0.8613 +/-0.000000  0.6823 +/-0.000000
 50%     64  0.0013 +/-0.000000  0.9249 +/-0.000000  0.9987 +/-0.000000  0.9987 +/-0.000000  0.9317 +/-0.000000
 50%    124  0.0022 +/-0.000000  0.9627 +/-0.000000  0.9978 +/-0.000000  0.9978 +/-0.000000  0.9643 +/-0.000000
 25%      4  0.0000 +/-0.000000  0.1283 +/-0.000000  1.0000 +/-0.000000  0.1425 +/-0.000000  0.3356 +/-0.000000
 25%     16  0.0009 +/-0.000000  0.7648 +/-0.000000  0.9975 +/-0.000000  0.9991 +/-0.000000  0.6311 +/-0.000000
 25%     64  0.0013 +/-0.000000  0.9583 +/-0.000000  0.9959 +/-0.000000  0.9987 +/-0.000000  0.8928 +/-0.000000
 25%    124  0.0018 +/-0.000000  0.9834 +/-0.000000  0.9946 +/-0.000000  0.9982 +/-0.000000  0.9532 +/-0.000000
  0%      4  0.0000 +/-0.000000  0.2469 +/-0.000000  0.0000 +/-0.000000  0.3400 +/-0.000000  0.0000 +/-0.000000
  0%     16  0.0000 +/-0.000000  0.8669 +/-0.000000  0.0000 +/-0.000000  1.0000 +/-0.000000  0.0000 +/-0.000000
  0%     64  0.0000 +/-0.000000  0.9740 +/-0.000000  0.0000 +/-0.000000  1.0000 +/-0.000000  0.0000 +/-0.000000
  0%    124  0.0000 +/-0.000000  1.0000 +/-0.000000  0.0000 +/-0.000000  1.0000 +/-0.000000  0.0000 +/-0.000000


fdr_actual statistics:
Nul(% max) #pval #tests | # exps        | range                | 25th percentile |   median | 75th percentile |     mean | stddev
------------------------|---------------|----------------------|-----------------|----------|-----------------|----------|-------
100% 0.050     4 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
100% 0.050    16 |            20 | 0.0000 to 0.0500     |          0.0000 |   0.0000 |          0.0000 |   0.0025 | 0.0112
100% 0.050    64 |            20 | 0.0000 to 0.0500     |          0.0000 |   0.0000 |          0.0000 |   0.0050 | 0.0154
100% 0.050   124 |            20 | 0.0000 to 0.1000     |          0.0000 |   0.0000 |          0.0000 |   0.0100 | 0.0262
 75% 0.038     4 |            20 | 0.0000 to 0.0250     |          0.0000 |   0.0000 |          0.0000 |   0.0013 | 0.0056
 75% 0.038    16 |            20 | 0.0000 to 0.0500     |          0.0000 |   0.0000 |          0.0000 |   0.0033 | 0.0116
 75% 0.038    64 |            20 | 0.0000 to 0.0132     |          0.0000 |   0.0000 |          0.0000 |   0.0012 | 0.0033
 75% 0.038   124 |            20 | 0.0000 to 0.0080     |          0.0000 |   0.0000 |          0.0038 |   0.0018 | 0.0030
 50% 0.025     4 |            20 | 0.0000 to 0.0500     |          0.0000 |   0.0000 |          0.0000 |   0.0038 | 0.0122
 50% 0.025    16 |            20 | 0.0000 to 0.0250     |          0.0000 |   0.0000 |          0.0000 |   0.0037 | 0.0082
 50% 0.025    64 |            20 | 0.0000 to 0.0033     |          0.0000 |   0.0000 |          0.0032 |   0.0013 | 0.0015
 50% 0.025   124 |            20 | 0.0000 to 0.0063     |          0.0000 |   0.0020 |          0.0034 |   0.0022 | 0.0021
 25% 0.013     4 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
 25% 0.013    16 |            20 | 0.0000 to 0.0091     |          0.0000 |   0.0000 |          0.0000 |   0.0009 | 0.0023
 25% 0.013    64 |            20 | 0.0000 to 0.0071     |          0.0000 |   0.0005 |          0.0023 |   0.0013 | 0.0019
 25% 0.013   124 |            20 | 0.0000 to 0.0069     |          0.0004 |   0.0016 |          0.0022 |   0.0018 | 0.0019
  0% 0.000     4 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
  0% 0.000    16 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
  0% 0.000    64 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
  0% 0.000   124 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000

sensitivity statistics:
Nul(% max) #pval #tests | # exps        | range                | 25th percentile |   median | 75th percentile |     mean | stddev
------------------------|---------------|----------------------|-----------------|----------|-----------------|----------|-------
100% 0.050     4 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
100% 0.050    16 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
100% 0.050    64 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
100% 0.050   124 |            20 | 0.0000 to 0.0000     |          0.0000 |   0.0000 |          0.0000 |   0.0000 | 0.0000
 75% 0.038     4 |            20 | 0.0000 to 0.0500     |          0.0000 |   0.0000 |          0.0000 |   0.0025 | 0.0112
 75% 0.038    16 |            20 | 0.0000 to 0.1750     |          0.0375 |   0.0625 |          0.0969 |   0.0750 | 0.0476
 75% 0.038    64 |            20 | 0.6531 to 0.8344     |          0.7031 |   0.7453 |          0.7625 |   0.7375 | 0.0440
 75% 0.038   124 |            20 | 0.8694 to 0.9081     |          0.8806 |   0.8879 |          0.9000 |   0.8898 | 0.0121
 50% 0.025     4 |            20 | 0.0000 to 0.0500     |          0.0000 |   0.0000 |          0.0500 |   0.0163 | 0.0233
 50% 0.025    16 |            20 | 0.3812 to 0.6375     |          0.4547 |   0.4875 |          0.5250 |   0.4906 | 0.0610
 50% 0.025    64 |            20 | 0.9078 to 0.9406     |          0.9184 |   0.9242 |          0.9348 |   0.9249 | 0.0102
 50% 0.025   124 |            20 | 0.9524 to 0.9702     |          0.9603 |   0.9637 |          0.9655 |   0.9627 | 0.0048
